elapsed_time,servo_val,motor_speed
27.119,480,-70
27.151,480,-70
27.184,480,-70
27.216,480,-70
27.248,480,-70
27.295,480,-70
27.327,480,-70
27.358,480,-70
27.39,480,-70
27.423,480,-70
27.456,480,-70
27.487,480,-70
27.52,480,-70
27.552,570,-70
27.583,570,-70
27.616,570,-70
27.663,570,-70
27.694,570,-70
27.728,570,-70
27.759,570,-70
27.792,570,-70
27.824,570,-70
27.855,570,-70
27.887,570,-70
27.919,570,-70
27.951,570,-70
27.983,570,-70
28.015,570,-70
28.047,570,-70
28.094,570,-70
28.127,570,-70
28.16,570,-70
28.192,570,-70
28.223,570,-70
28.255,570,-70
28.287,570,-70
28.32,570,-70
28.352,570,-70
28.383,570,-70
28.416,570,-70
28.448,570,-70
28.495,570,-70
28.528,570,-70
28.559,570,-70
28.592,570,-70
28.623,570,-70
28.654,570,-70
28.686,570,-70
28.718,570,-70
28.751,570,-70
28.784,570,-70
28.815,570,-70
28.847,570,-70
28.894,570,-70
28.926,570,-70
28.959,570,-70
28.992,570,-70
29.023,570,-70
29.056,570,-70
29.087,570,-70
29.119,570,-70
29.152,570,-70
29.184,570,-70
29.216,570,-70
29.249,570,-70
29.297,570,-70
29.327,570,-70
29.36,570,-70
29.39,570,-70
29.422,570,-70
29.455,570,-70
29.487,570,-70
29.52,570,-70
29.551,570,-70
29.583,570,-70
29.616,570,-70
29.647,570,-70
29.696,570,-70
29.728,570,-70
29.759,570,-70
29.791,570,-70
29.823,570,-70
29.855,570,-70
29.887,570,-70
29.918,570,-70
29.951,570,-70
29.984,570,-70
30.016,570,-70
30.047,570,-70
30.096,570,-70
30.126,570,-70
30.159,570,-70
30.191,570,-70
30.223,570,-70
30.255,570,-70
30.288,570,-70
30.319,570,-70
30.351,570,-70
30.383,570,-70
30.43,570,-70
30.458,570,-70
30.494,570,-70
30.526,570,-70
30.558,570,-70
30.59,570,-70
30.623,570,-70
30.655,570,-70
30.687,570,-70
30.718,570,-70
30.75,570,-70
30.783,570,-70
30.815,570,-70
30.847,570,-70
30.894,570,-70
30.926,570,-70
30.958,480,-70
30.99,480,-70
31.022,480,-70
31.054,480,-70
31.086,480,-70
31.119,480,-70
31.151,480,-70
31.183,480,-70
31.216,480,-70
31.248,480,-70
31.28,480,-70
31.327,480,-70
31.359,480,-70
31.391,480,-70
31.423,480,-70
31.454,480,-70
31.486,480,-70
31.518,480,-70
31.552,480,-70
31.583,480,-70
31.615,480,-70
31.647,480,-70
31.695,480,-70
31.727,480,-70
31.759,480,-70
31.791,480,-70
