elapsed_time,servo_val,motor_speed
55.841,570,70
55.873,570,70
55.905,570,70
55.938,570,70
55.969,570,70
56.001,570,70
56.05,570,70
56.082,570,70
56.113,570,70
56.145,570,70
56.178,570,70
56.21,570,70
56.242,570,70
56.274,570,70
56.306,570,70
56.338,570,70
56.369,570,70
56.401,570,70
56.45,570,70
56.481,570,70
56.513,570,70
56.546,570,70
56.576,570,70
56.609,570,70
56.641,570,70
56.673,570,70
56.706,570,70
56.738,570,70
56.77,570,70
56.8,570,70
56.848,570,70
56.881,570,70
56.913,570,70
56.945,570,70
56.977,570,70
57.01,570,70
57.042,570,70
57.073,570,70
57.106,570,70
57.137,570,70
57.17,570,70
57.201,570,70
57.233,570,70
57.281,570,70
57.314,570,70
57.345,570,70
57.376,570,70
57.41,570,70
57.441,570,70
57.474,570,70
57.505,570,70
57.538,570,70
57.57,570,70
57.602,570,70
57.65,570,70
57.68,570,70
57.714,570,70
57.745,570,70
57.777,570,70
57.809,570,70
57.841,570,70
57.873,570,70
57.907,570,70
57.937,570,70
57.969,570,70
58.001,570,70
58.034,570,70
58.082,570,70
58.114,570,70
58.145,570,70
58.178,570,70
58.211,570,70
58.241,570,70
58.274,570,70
58.306,570,70
58.337,570,70
58.369,570,70
58.401,570,70
58.434,570,70
58.483,570,70
58.514,570,70
58.545,570,70
58.578,570,70
58.609,570,70
58.641,570,70
58.674,570,70
58.706,570,70
58.738,570,70
58.769,570,70
58.801,570,70
58.85,570,70
58.882,570,70
58.914,570,70
58.946,570,70
58.977,570,70
59.009,570,70
59.041,570,70
59.074,570,70
59.105,570,70
59.138,570,70
59.17,570,70
59.201,570,70
59.234,570,70
59.283,570,70
59.314,570,70
59.346,570,70
59.378,570,70
59.41,570,70
59.441,570,70
59.473,570,70
59.504,570,70
59.537,570,70
59.569,570,70
59.602,570,70
59.634,570,70
59.683,570,70
59.714,570,70
59.746,570,70
59.777,570,70
59.81,570,70
59.842,570,70
59.874,570,70
59.906,570,70
59.937,570,70
59.968,680,70
60.001,680,70
60.033,570,70
60.081,570,70
60.113,570,70
60.144,570,70
60.177,570,70
60.209,570,70
60.242,570,70
60.274,570,70
60.306,570,70
60.338,570,70
60.369,570,70
60.401,570,70
60.433,570,70
60.48,570,70
60.513,570,70
60.545,570,70
60.576,570,70
60.608,570,70
60.641,570,70
60.673,570,70
60.705,570,70
60.737,570,70
60.769,570,70
60.802,570,70
60.834,570,70
60.882,570,70
60.913,570,70
60.946,570,70
60.978,570,70
61.01,570,70
61.042,570,70
61.073,570,70
61.106,570,70
61.138,570,70
61.169,570,70
61.201,570,70
61.233,570,70
61.265,570,70
61.314,570,70
61.346,570,70
61.379,570,70
61.41,570,70
61.441,570,70
61.474,570,70
61.506,570,70
61.539,570,70
61.569,570,70
61.602,570,70
61.635,570,70
61.681,570,70
61.713,570,70
61.746,570,70
61.777,570,70
61.81,570,70
61.842,570,70
61.873,570,70
61.905,570,70
61.938,570,70
61.97,570,70
62.002,570,70
62.034,570,70
62.083,570,70
62.113,570,70
62.146,570,70
62.179,570,70
62.21,570,70
62.243,570,70
62.272,570,70
62.305,570,70
62.337,570,70
62.369,570,70
62.401,570,70
62.433,570,70
62.464,570,70
62.513,570,70
62.545,570,70
62.577,570,70
62.608,570,70
62.64,570,70
62.672,570,70
62.705,570,70
62.737,570,70
62.769,570,70
62.802,570,70
62.834,570,70
62.883,570,70
62.914,570,70
62.946,570,70
62.979,570,70
63.011,570,70
63.042,570,70
63.074,570,70
63.106,570,70
63.137,570,70
63.17,570,70
63.201,570,70
63.234,570,70
63.266,570,70
63.314,570,70
63.346,570,70
63.378,570,70
63.409,570,70
63.442,570,70
63.474,570,70
63.506,570,70
63.538,570,70
63.569,570,70
63.602,570,70
63.634,570,70
63.666,570,70
63.715,570,70
63.747,570,70
63.778,570,70
63.81,570,70
63.842,570,70
63.873,570,70
63.904,570,70
63.937,570,70
63.969,570,70
64.001,570,70
64.034,570,70
64.065,570,70
64.114,570,70
64.145,570,70
64.178,570,70
64.21,570,70
64.242,570,70
64.274,570,70
64.306,570,70
64.338,570,70
64.369,570,70
64.401,570,70
64.434,570,70
64.465,570,70
64.514,570,70
64.546,570,70
64.578,570,70
64.611,570,70
64.641,570,70
64.673,570,70
64.705,570,70
64.738,570,70
64.769,570,70
64.801,570,70
64.834,570,70
64.866,570,70
64.915,570,70
64.946,570,70
64.978,570,70
65.011,570,70
65.041,570,70
65.074,570,70
65.104,570,70
65.137,570,70
65.169,570,70
65.202,570,70
65.234,570,70
65.266,570,70
65.314,570,70
65.346,570,70
65.378,570,70
65.411,570,70
65.442,570,70
65.474,570,70
65.505,570,70
65.537,570,70
65.57,570,70
65.602,570,70
65.634,570,70
65.665,570,70
65.713,570,70
65.746,570,70
65.778,570,70
65.81,570,70
65.842,570,70
65.874,570,70
65.906,570,70
65.939,570,70
65.97,570,70
66.001,570,70
66.034,570,70
66.067,570,70
66.115,570,70
66.146,570,70
66.178,570,70
66.21,570,70
66.242,570,70
66.273,570,70
66.305,570,70
66.338,570,70
66.37,570,70
66.402,570,70
66.434,570,70
66.465,570,70
66.497,570,70
66.547,570,70
66.578,570,70
66.61,570,70
66.642,570,70
66.674,570,70
66.705,570,70
66.737,570,70
66.769,570,70
66.801,570,70
66.835,570,70
66.866,570,70
66.915,570,70
66.945,570,70
66.977,570,70
67.011,570,70
67.042,570,70
67.075,570,70
67.106,570,70
67.139,570,70
67.169,570,70
67.201,570,70
67.233,570,70
67.265,570,70
67.313,570,70
67.346,570,70
67.377,570,70
67.409,570,70
67.442,570,70
67.474,570,70
67.506,570,70
67.539,570,70
67.569,570,70
67.602,570,70
67.635,570,70
67.666,570,70
67.698,570,70
67.745,570,70
67.779,570,70
67.81,570,70
67.843,570,70
67.875,570,70
67.906,570,70
67.938,570,70
67.971,570,70
68.002,570,70
68.034,570,70
68.066,570,70
68.098,570,70
68.146,570,70
68.178,570,70
68.21,570,70
68.242,570,70
68.274,570,70
68.306,570,70
68.338,570,70
68.37,570,70
68.402,570,70
68.434,570,70
68.466,570,70
68.497,570,70
68.546,570,70
68.577,570,70
68.61,570,70
68.642,570,70
68.674,570,70
68.705,570,70
68.738,570,70
68.769,570,70
68.801,570,70
68.834,570,70
68.866,570,70
68.898,570,70
68.947,570,70
68.977,570,70
69.01,570,70
69.041,570,70
69.073,570,70
69.106,570,70
69.138,570,70
69.17,570,70
69.201,570,70
69.234,570,70
69.266,570,70
69.298,570,70
69.345,570,70
69.379,570,70
69.41,570,70
69.441,570,70
69.475,570,70
69.506,570,70
69.538,570,70
69.57,570,70
69.602,570,70
69.633,570,70
69.666,570,70
69.698,570,70
69.746,570,70
69.777,570,70
69.81,570,70
69.842,570,70
69.874,570,70
69.905,570,70
69.939,570,70
69.97,570,70
70.002,570,70
70.034,570,70
70.066,570,70
70.098,570,70
70.145,570,70
70.177,570,70
70.209,570,70
70.243,570,70
70.274,570,70
70.305,570,70
70.337,570,70
70.37,570,70
70.402,570,70
70.434,570,70
70.466,570,70
70.498,570,70
70.547,570,70
70.578,570,70
70.609,570,70
70.641,570,70
70.673,570,70
70.706,570,70
70.738,570,70
70.77,570,70
70.802,570,70
70.833,570,70
70.866,570,70
70.898,570,70
70.93,570,70
70.98,570,70
71.01,570,70
71.042,570,70
71.074,570,70
71.106,570,70
71.138,570,70
71.17,570,70
71.202,570,70
71.233,570,70
71.265,570,70
71.298,570,70
71.345,570,70
71.377,570,70
71.41,570,70
71.442,570,70
71.473,570,70
71.506,570,70
71.537,570,70
71.571,570,70
71.603,570,70
71.635,570,70
71.666,570,70
71.698,570,70
71.729,570,70
71.779,570,70
71.81,570,70
71.841,570,70
71.873,570,70
71.906,570,70
71.937,570,70
71.97,570,70
72.002,570,70
72.035,570,70
72.066,570,70
72.098,570,70
72.129,570,70
72.18,570,70
72.211,570,70
72.242,570,70
72.274,570,70
72.307,570,70
72.337,570,70
72.37,570,70
72.402,570,70
72.433,570,70
72.466,570,70
72.498,570,70
72.547,570,70
72.578,570,70
72.611,570,70
72.641,570,70
72.674,570,70
72.706,570,70
72.737,570,70
72.77,570,70
72.802,570,70
72.834,570,70
72.866,570,70
72.898,570,70
72.93,570,70
72.976,570,70
73.009,570,70
73.041,570,70
73.075,570,70
73.106,570,70
73.137,570,70
73.17,570,70
73.202,570,70
73.234,570,70
73.266,570,70
73.298,570,70
73.329,570,70
73.378,570,70
73.409,570,70
73.441,570,70
73.474,570,70
73.505,570,70
73.537,570,70
73.569,570,70
73.602,570,70
73.634,570,70
73.666,570,70
73.698,570,70
73.73,570,70
73.779,570,70
73.81,570,70
73.842,570,70
73.875,570,70
73.905,570,70
73.937,570,70
73.969,570,70
74.002,570,70
74.035,570,70
74.066,570,70
74.098,570,70
74.129,570,70
74.178,570,70
74.21,570,70
74.241,570,70
74.274,570,70
74.307,570,70
74.339,570,70
74.369,570,70
74.402,570,70
74.434,570,70
74.466,570,70
74.498,570,70
74.529,570,70
74.578,570,70
74.609,570,70
74.642,570,70
74.673,570,70
74.707,570,70
74.738,570,70
74.77,570,70
74.803,570,70
74.834,570,70
74.866,570,70
74.898,570,70
74.93,570,70
74.978,570,70
75.01,570,70
75.042,570,70
75.074,570,70
75.106,570,70
75.137,570,70
75.17,570,70
75.202,570,70
75.233,570,70
75.266,570,70
75.298,570,70
75.331,570,70
75.378,570,70
75.41,570,70
75.441,570,70
75.473,570,70
75.505,570,70
75.536,570,70
75.569,570,70
75.601,570,70
75.635,570,70
75.665,570,70
75.697,570,70
75.73,570,70
75.761,570,70
75.81,570,70
75.843,570,70
75.875,570,70
75.906,570,70
75.938,570,70
75.97,570,70
76.003,570,70
76.034,570,70
76.066,570,70
76.097,570,70
76.131,570,70
76.163,570,70
76.21,570,70
76.241,570,70
76.273,570,70
76.306,570,70
76.338,570,70
76.37,570,70
76.401,570,70
76.433,570,70
76.466,570,70
76.498,570,70
76.53,570,70
76.578,570,70
76.612,570,70
76.642,570,70
76.674,570,70
76.707,570,70
76.739,570,70
76.769,570,70
76.801,570,70
76.834,570,70
76.866,570,70
76.898,570,70
76.93,570,70
76.962,570,70
77.009,570,70
77.041,570,70
77.075,570,70
77.106,570,70
77.139,570,70
77.171,570,70
77.202,570,70
77.235,570,70
77.266,570,70
77.298,570,70
77.331,570,70
77.363,570,70
77.409,570,70
77.441,570,70
77.474,570,70
77.506,570,70
77.538,570,70
77.569,570,70
77.602,570,70
77.635,570,70
77.666,570,70
77.698,570,70
77.731,570,70
77.762,570,70
77.811,570,70
77.843,570,70
77.875,570,70
77.906,570,70
77.938,570,70
77.97,570,70
78.003,570,70
78.034,570,70
78.066,570,70
78.099,570,70
78.13,570,70
78.162,570,70
78.212,570,70
78.243,570,70
78.274,570,70
78.306,570,70
78.338,570,0
78.369,570,0
78.402,570,0
78.434,570,0
78.467,570,0
78.498,570,0
