elapsed_time,servo_val,motor_speed
7.669,570,70
7.701,570,70
7.735,570,70
7.767,570,70
7.813,570,70
7.845,570,70
7.877,570,70
7.909,570,70
7.94,570,70
7.973,570,70
8.005,570,70
8.037,570,70
8.069,570,70
8.1,570,70
8.132,570,70
8.164,570,70
8.212,570,70
8.244,570,70
8.277,570,70
8.308,570,70
8.34,570,70
8.373,570,70
8.405,570,70
8.437,570,70
8.469,570,70
8.501,570,70
8.534,570,70
8.565,570,70
8.612,570,70
8.644,570,70
8.677,570,70
8.708,570,70
8.741,570,70
8.774,570,70
8.805,570,70
8.837,570,70
8.869,570,70
8.901,570,70
8.933,570,70
8.967,570,70
9.012,570,70
9.046,570,70
9.077,570,70
9.11,570,70
9.142,570,70
9.173,570,70
9.207,570,70
9.237,570,70
9.271,570,70
9.303,570,70
9.333,570,70
9.364,570,70
9.414,570,70
9.444,570,70
9.477,570,70
9.508,570,70
9.542,570,70
9.573,570,70
9.606,570,70
9.639,570,70
9.668,570,70
9.701,570,70
9.734,570,70
9.767,570,70
9.816,570,70
9.846,570,70
9.877,570,70
9.909,570,70
9.94,570,70
9.972,570,70
10.005,570,70
10.039,570,70
10.07,570,70
10.1,570,70
10.132,570,70
10.165,570,70
10.212,570,70
10.244,570,70
10.277,570,70
10.309,570,70
10.341,570,70
10.374,570,70
10.406,570,70
10.438,570,70
10.469,570,70
10.502,570,70
10.534,570,70
10.565,570,70
10.614,570,70
10.645,570,70
10.677,570,70
10.709,570,70
10.74,570,70
10.772,570,70
10.805,570,70
10.836,570,70
10.868,570,70
10.901,570,70
10.935,570,70
10.965,570,70
10.997,570,70
11.045,570,70
11.076,570,70
11.109,570,70
11.14,570,70
11.172,570,70
11.206,570,70
11.239,570,70
11.271,570,70
11.304,570,70
11.335,570,70
11.367,570,70
11.397,570,70
11.444,570,70
11.477,570,70
11.509,570,70
11.539,570,70
11.573,570,70
11.604,570,70
11.637,570,70
11.67,570,70
11.701,570,70
11.733,570,70
11.765,570,70
11.815,570,70
11.847,570,70
11.877,570,70
11.908,570,70
11.941,570,70
11.973,570,70
12.005,570,70
12.037,570,70
12.069,570,70
12.102,570,70
12.134,570,70
12.165,570,70
12.197,570,70
12.245,570,70
12.278,570,70
12.31,570,70
12.343,570,70
12.374,570,70
12.405,570,70
12.436,570,70
12.469,570,70
12.501,570,70
12.532,570,70
12.565,570,70
12.597,570,70
12.645,570,70
12.678,570,70
12.71,570,70
12.741,570,70
12.772,570,70
12.805,570,70
12.837,570,70
12.869,570,70
12.901,570,70
12.933,570,70
12.965,570,70
12.996,570,70
13.046,570,70
13.078,570,70
13.108,570,70
13.141,570,70
13.173,570,70
13.205,570,70
13.237,570,70
13.269,570,70
13.302,570,70
13.334,570,70
13.366,570,70
13.396,570,70
13.446,570,70
13.477,570,70
13.51,570,70
13.54,570,70
13.575,570,70
13.605,570,70
13.64,570,70
13.67,570,70
13.703,570,70
13.735,570,70
13.767,570,70
13.796,680,70
13.847,680,0
13.879,570,70
13.911,570,70
13.943,570,70
13.973,570,70
14.006,570,70
14.038,570,70
14.069,570,70
14.102,570,70
14.133,570,70
14.165,570,70
14.197,570,70
14.245,570,70
14.277,570,70
14.308,570,70
14.341,570,70
14.373,570,70
14.405,680,70
14.438,680,70
14.469,680,70
14.501,680,70
14.535,680,70
14.567,680,70
14.597,570,70
14.645,570,70
14.679,570,70
14.71,570,70
14.743,570,70
14.775,570,70
14.807,570,70
14.84,570,70
14.871,570,70
14.903,570,70
14.936,570,70
14.965,570,70
14.999,570,70
15.048,570,70
15.079,570,70
15.109,570,70
15.141,570,70
15.172,570,70
15.205,570,70
15.236,570,70
15.27,570,70
15.3,570,70
15.333,570,70
15.365,570,70
15.397,570,70
15.43,570,70
15.476,570,70
15.509,570,70
15.541,570,70
15.573,570,70
15.607,570,70
15.637,570,70
15.669,570,70
15.701,570,70
15.733,570,70
15.765,570,70
15.796,570,70
15.845,570,70
15.877,570,70
15.908,570,70
15.941,570,70
15.973,570,70
16.005,570,70
16.038,570,70
16.069,570,70
16.101,570,70
16.133,570,70
16.164,570,70
16.196,570,70
16.228,570,70
16.277,570,70
16.31,570,70
16.34,570,70
16.373,570,70
16.404,570,70
16.436,570,70
16.468,570,70
16.501,570,70
16.533,570,70
16.565,570,70
16.597,570,70
16.629,570,70
16.677,570,70
16.708,570,70
16.74,570,70
16.773,570,70
16.807,570,70
16.837,570,70
16.868,570,70
16.9,570,70
16.933,570,70
16.964,570,70
16.995,570,70
17.045,570,70
17.078,570,70
17.108,570,70
17.141,570,70
17.172,570,70
17.204,570,70
17.236,570,70
17.271,570,70
17.303,570,70
17.335,570,70
17.365,570,70
17.396,570,70
17.43,570,70
17.479,570,70
17.51,680,70
17.543,680,70
17.575,680,70
17.604,680,70
17.637,680,70
17.67,680,70
17.701,680,70
17.735,680,70
17.767,680,70
17.797,680,70
17.829,680,70
17.877,680,70
17.908,680,70
17.941,680,70
17.973,680,70
18.007,570,70
18.039,570,70
18.071,570,70
18.103,570,70
18.133,570,70
18.165,570,70
18.197,570,70
18.23,570,70
18.276,570,70
18.309,570,70
18.343,570,70
18.375,570,70
18.406,570,70
18.439,570,70
18.47,680,70
18.501,680,70
18.535,680,70
18.566,680,70
18.6,680,70
18.63,680,70
18.679,680,70
18.709,680,70
18.741,680,70
18.771,680,70
18.804,680,70
18.839,680,70
18.869,680,70
18.902,680,70
18.933,680,70
18.965,680,70
18.996,680,70
19.028,680,70
19.077,680,70
19.108,680,70
19.141,680,70
19.172,680,70
19.204,680,70
19.237,680,70
19.269,680,70
19.301,680,70
19.334,680,70
19.367,680,70
19.397,680,70
19.429,680,70
19.461,680,70
19.511,680,70
19.541,680,70
19.573,680,70
19.604,680,70
19.637,680,70
19.669,680,70
19.7,680,70
19.732,680,70
19.765,680,70
19.797,680,70
19.828,680,70
19.877,680,70
19.911,680,70
19.941,680,70
19.973,680,70
20.007,680,70
20.037,680,70
20.07,680,70
20.103,680,70
20.132,680,70
20.165,680,70
20.197,680,70
20.228,680,70
20.261,680,70
20.311,680,70
20.343,680,70
20.376,680,70
20.405,680,70
20.439,680,70
20.471,680,70
20.502,680,70
20.535,680,70
20.566,680,70
20.599,680,70
20.631,680,70
20.662,680,70
20.709,680,70
20.742,680,70
20.775,680,70
20.806,680,70
20.838,680,70
20.871,680,70
20.903,680,70
20.935,680,70
20.965,680,70
20.996,680,70
21.028,680,70
21.079,680,70
21.109,680,70
21.141,680,70
21.173,680,70
21.208,680,70
21.237,680,70
21.272,680,70
21.302,680,70
21.333,680,70
21.367,680,70
21.4,680,70
21.429,680,70
21.462,680,70
21.509,680,70
21.542,680,70
21.575,680,70
21.606,680,70
21.636,680,70
21.669,680,70
21.703,680,70
21.735,680,70
21.766,680,70
21.799,680,70
21.831,680,70
21.862,680,70
21.908,680,70
21.941,680,70
21.973,680,70
22.005,680,70
22.038,680,70
22.07,680,70
22.102,680,70
22.134,680,70
22.165,680,70
22.197,680,70
22.231,680,70
22.262,680,70
22.308,680,70
22.341,680,70
22.372,680,70
22.404,680,70
22.437,680,70
22.469,680,70
22.501,680,70
22.536,680,70
22.565,680,70
22.596,680,70
22.631,680,70
22.661,680,70
22.71,680,70
22.742,680,70
22.773,680,70
22.805,680,70
22.837,680,70
22.869,680,70
22.901,680,70
22.932,680,70
22.965,680,70
22.996,680,70
23.029,680,70
23.061,680,70
23.109,680,70
23.141,680,70
23.173,680,70
23.205,680,70
23.239,680,70
23.269,680,70
23.301,680,70
23.332,680,70
23.365,680,70
23.397,680,70
23.429,680,70
23.461,680,70
23.493,680,70
23.544,680,70
23.574,680,70
23.605,680,70
23.637,680,70
23.671,680,70
23.702,680,70
23.734,680,70
23.765,680,70
23.797,680,70
23.828,680,70
23.861,680,70
23.911,680,70
23.942,680,70
23.974,680,70
24.004,680,70
24.037,680,70
24.07,680,70
24.103,680,70
24.135,680,70
24.167,680,70
24.197,680,70
24.23,680,70
24.262,680,70
24.31,680,70
24.343,680,70
24.374,680,70
24.408,680,70
24.439,680,70
24.47,680,70
24.5,680,70
24.532,680,70
24.566,680,70
24.598,680,70
24.63,680,70
24.661,680,70
24.694,680,70
24.741,680,70
24.774,680,70
24.808,680,70
24.837,680,70
24.871,680,70
24.903,680,70
24.935,680,70
24.965,680,70
24.997,680,70
25.029,680,70
25.06,680,70
25.109,680,70
25.14,680,70
25.172,680,70
25.205,680,70
25.24,680,70
25.27,680,70
25.302,680,70
25.334,680,70
25.366,680,70
25.397,680,70
25.429,680,70
25.461,680,70
25.493,680,70
25.541,680,70
25.572,680,70
25.605,680,70
25.637,680,70
25.668,680,70
25.701,680,70
25.733,680,70
25.764,680,70
25.8,680,70
25.83,680,70
25.861,680,70
25.893,680,70
25.941,680,70
25.973,680,70
26.005,680,70
26.039,680,70
26.069,680,70
26.1,680,70
26.133,680,70
26.165,680,70
26.197,680,70
26.229,680,70
26.261,680,70
26.293,680,70
26.34,680,70
26.372,680,70
26.404,680,70
26.437,680,70
26.471,680,70
26.502,680,70
26.534,680,70
26.565,680,70
26.597,680,70
26.629,680,70
26.661,680,70
26.693,680,70
26.742,680,70
26.775,680,70
26.805,680,70
26.839,680,0
26.871,680,0
26.902,570,0
26.936,570,0
26.964,570,0
27.0,570,0
27.029,570,0
27.063,570,0
27.094,570,0
27.143,570,0
27.175,570,0
27.207,570,0
27.237,570,0
27.272,570,0
27.303,570,0
27.334,570,0
27.368,570,0
27.399,570,0
27.431,570,0
27.461,570,0
27.493,570,0
27.543,480,0
27.575,480,0
27.606,480,0
27.637,480,0
27.672,480,0
27.703,480,0
27.734,480,0
27.764,480,0
27.797,480,0
27.831,480,0
27.863,480,0
27.893,480,0
27.941,480,0
27.973,480,0
28.005,480,-70
28.036,480,-70
28.07,480,-70
28.102,480,-70
28.134,480,-70
28.167,480,-70
28.198,480,-70
28.231,480,-70
28.261,480,-70
28.293,480,-70
28.343,480,-70
28.374,480,-70
28.406,480,-70
28.438,480,-70
28.469,480,-70
28.501,480,-70
28.532,480,-70
28.566,480,-70
28.596,480,-70
28.628,480,-70
28.661,480,-70
28.693,480,-70
28.725,480,-70
28.772,480,-70
28.805,480,-70
28.837,480,-70
28.869,480,-70
28.901,480,-70
28.932,480,-70
28.965,480,-70
28.997,480,-70
29.028,480,-70
29.062,480,-70
29.093,480,-70
29.141,480,-70
29.173,480,-70
29.205,480,-70
29.237,480,-70
29.269,480,-70
29.302,480,-70
29.333,480,-70
29.367,480,-70
29.397,480,-70
29.429,480,-70
29.46,480,-70
29.492,480,-70
29.541,480,-70
29.574,480,-70
29.605,480,-70
29.637,480,-70
29.668,480,-70
29.701,480,-70
29.732,480,-70
29.765,480,-70
29.797,480,-70
29.828,480,-70
29.862,480,-70
29.893,480,-70
29.926,480,-70
29.973,480,-70
30.005,480,-70
30.037,480,-70
30.069,480,-70
30.1,480,-70
30.132,480,-70
30.164,480,-70
30.196,480,-70
30.229,480,-70
30.26,480,-70
30.293,480,-70
30.325,480,-70
30.373,480,-70
30.405,480,-70
30.437,480,-70
30.47,480,-70
30.502,480,-70
30.533,480,-70
30.565,480,-70
30.596,480,-70
30.629,480,-70
30.661,480,-70
30.693,480,-70
30.725,480,-70
30.773,480,-70
30.804,480,-70
30.837,480,-70
30.868,480,-70
30.901,480,-70
30.933,480,-70
30.965,480,-70
30.997,480,-70
31.028,480,-70
31.063,480,-70
31.093,480,-70
31.124,480,-70
31.174,480,-70
31.205,480,-70
31.237,480,-70
31.269,480,-70
31.301,480,-70
31.333,480,-70
31.367,480,-70
31.397,480,-70
31.429,480,-70
31.461,480,-70
31.493,480,-70
31.525,480,-70
31.573,480,-70
31.605,480,-70
31.639,480,-70
31.671,480,-70
31.7,480,-70
31.733,480,-70
31.766,480,-70
31.797,480,-70
31.828,480,-70
31.861,480,-70
31.894,480,-70
31.925,480,-70
31.973,480,-70
32.005,480,-70
32.037,480,-70
32.069,480,-70
32.101,480,-70
32.133,480,-70
32.165,480,-70
32.197,480,-70
32.229,480,-70
32.262,480,-70
32.294,480,-70
32.325,480,-70
32.373,480,-70
32.405,480,-70
32.437,480,-70
32.469,480,-70
32.501,480,-70
32.533,480,-70
32.565,480,-70
32.597,480,-70
32.628,480,-70
32.661,480,-70
32.693,480,-70
32.725,480,-70
32.772,480,-70
32.806,480,-70
32.838,480,-70
32.87,480,-70
32.901,480,-70
32.933,480,-70
32.965,480,-70
32.997,480,-70
33.029,480,-70
33.061,480,-70
33.093,480,-70
33.126,480,-70
33.173,480,-70
33.205,480,-70
33.237,480,-70
33.269,480,-70
33.3,480,-70
33.333,480,-70
33.365,480,-70
33.398,480,-70
33.429,480,-70
33.46,480,-70
33.492,480,-70
33.524,480,-70
33.573,480,-70
33.605,480,-70
33.636,480,-70
33.669,480,-70
33.702,480,-70
33.732,480,-70
33.765,480,-70
33.798,480,-70
33.828,480,-70
33.861,480,-70
33.893,480,-70
33.924,480,-70
33.956,480,-70
34.005,480,-70
34.038,480,-70
34.071,480,-70
34.103,480,-70
34.133,480,-70
34.166,480,-70
34.197,480,-70
34.228,480,-70
34.261,480,-70
34.294,480,-70
34.325,480,-70
34.359,480,-70
34.407,480,-70
34.438,480,-70
34.469,480,-70
34.502,480,-70
34.534,480,-70
34.565,480,-70
34.599,480,-70
34.629,480,-70
34.661,480,-70
34.692,480,-70
34.724,480,-70
34.757,480,-70
34.806,480,-70
34.837,480,-70
34.869,480,-70
34.903,480,-70
34.934,480,-70
34.964,480,-70
34.997,480,-70
35.03,480,-70
35.061,480,-70
35.094,480,-70
35.126,480,-70
35.157,480,-70
35.208,480,-70
35.239,480,-70
35.27,480,-70
35.302,480,-70
35.333,480,-70
35.366,480,-70
35.396,480,-70
35.429,480,-70
35.461,480,-70
35.494,480,-70
35.526,480,-70
35.557,480,-70
35.605,480,-70
35.637,480,-70
35.669,480,-70
35.701,480,-70
35.734,480,-70
35.766,480,-70
35.798,480,-70
35.832,480,-70
35.863,480,-70
35.893,480,-70
35.925,480,-70
35.957,480,-70
36.004,480,-70
36.037,480,-70
36.069,480,-70
36.101,480,-70
36.133,480,-70
36.165,480,-70
36.197,480,-70
36.231,480,-70
36.263,480,-70
36.293,480,-70
36.327,480,-70
36.357,480,-70
36.406,480,-70
36.439,480,-70
36.468,480,-70
36.501,480,-70
36.533,480,-70
36.565,480,-70
36.597,480,-70
36.629,480,-70
36.661,480,-70
36.694,480,-70
36.726,570,0
36.758,570,0
36.806,570,0
36.838,570,0
36.869,570,0
36.902,570,0
36.935,570,0
36.967,570,0
36.999,570,0
37.031,570,0
37.061,570,0
37.093,680,0
37.127,680,0
37.158,680,0
37.206,680,0
37.238,680,0
37.271,680,0
37.303,570,0
37.333,570,0
37.366,570,0
37.397,570,0
37.429,570,0
37.463,570,0
37.494,570,0
37.527,570,0
37.557,570,0
37.606,570,0
37.638,570,0
37.671,570,0
37.701,570,0
37.735,570,0
37.765,570,-70
37.799,570,-70
37.831,570,-70
37.861,570,-70
37.893,570,-70
37.925,570,-70
37.958,570,-70
37.989,570,-70
38.039,570,-70
38.068,570,-70
38.102,570,-70
38.134,570,-70
38.165,570,-70
38.198,570,-70
38.231,570,-70
38.263,570,-70
38.294,570,-70
38.324,570,-70
38.357,570,-70
38.389,570,-70
38.436,570,-70
38.469,570,-70
38.501,570,-70
38.533,570,-70
38.565,570,-70
38.599,570,-70
38.63,570,-70
38.662,570,-70
38.694,570,-70
38.726,570,-70
38.758,570,-70
38.805,570,-70
38.837,570,-70
38.87,570,-70
38.901,570,-70
38.933,570,-70
38.964,570,-70
38.997,570,-70
39.029,570,-70
39.061,570,-70
39.093,570,-70
39.125,570,-70
39.159,570,-70
39.191,570,-70
39.238,570,-70
39.268,570,-70
39.301,570,-70
39.332,570,-70
39.364,570,-70
39.397,570,-70
39.428,570,-70
39.461,570,-70
39.493,570,-70
39.524,570,-70
39.557,570,-70
39.589,570,-70
39.637,570,-70
39.67,570,-70
39.702,570,-70
39.732,570,-70
39.766,570,-70
39.799,570,-70
39.83,570,-70
39.86,570,-70
39.892,570,-70
39.925,570,-70
39.956,570,-70
39.988,570,-70
40.037,570,-70
40.069,570,-70
40.101,570,-70
40.133,570,-70
40.165,570,-70
40.197,570,-70
40.229,570,-70
40.26,570,-70
40.293,570,-70
40.325,570,-70
40.357,570,-70
40.389,570,-70
40.438,570,-70
40.469,570,-70
40.503,570,-70
40.533,570,-70
40.565,570,-70
40.597,570,-70
40.629,570,-70
40.661,570,-70
40.693,570,-70
40.725,570,-70
40.756,570,-70
40.789,570,-70
40.837,570,-70
40.869,570,0
40.901,570,0
40.936,570,0
40.967,570,0
41.0,570,0
41.031,570,0
41.063,570,0
41.095,570,0
41.126,570,0
41.157,570,0
41.19,570,0
41.239,570,0
41.271,570,0
41.302,570,0
41.335,570,0
41.366,570,0
41.397,570,0
41.432,570,0
41.463,570,0
41.495,570,0
41.528,570,0
41.559,570,0
41.589,570,0
41.64,570,0
41.671,570,0
41.702,570,0
41.734,570,0
41.765,570,0
41.797,570,0
41.829,570,0
41.863,570,0
41.892,570,0
41.927,570,0
41.958,570,0
41.992,570,0
42.04,570,0
42.071,570,0
42.104,570,0
42.136,570,0
42.167,570,0
42.196,570,0
42.229,570,0
42.261,570,0
42.292,570,0
42.325,570,0
42.358,570,0
42.389,570,0
42.421,570,0
42.47,570,0
42.503,570,0
42.535,570,0
42.567,570,0
42.598,570,0
42.631,570,0
42.662,570,0
42.696,570,0
42.726,570,0
42.758,570,0
42.79,570,0
42.836,570,0
42.87,570,0
42.901,570,0
42.933,570,0
42.967,570,0
42.999,570,0
43.031,570,0
43.063,570,0
43.096,570,0
43.128,570,0
43.158,570,0
43.191,570,0
43.223,570,0
43.27,570,0
43.303,570,0
43.335,570,0
43.366,570,0
43.398,570,0
43.429,570,0
43.464,570,0
43.495,570,0
43.527,570,0
43.557,570,0
43.59,570,0
43.624,570,0
43.672,570,0
43.704,570,0
43.733,570,0
43.766,570,0
43.798,570,0
43.832,570,0
43.862,570,0
43.895,570,0
43.925,570,0
43.956,570,0
43.99,570,0
44.039,570,0
44.072,570,0
44.102,570,0
44.135,570,0
44.165,570,0
44.199,570,0
44.231,570,0
44.263,570,0
44.294,570,0
44.325,570,0
44.359,570,0
44.391,570,0
44.422,570,0
44.47,570,0
44.503,570,0
44.535,570,0
44.567,570,0
44.598,570,0
44.631,570,0
44.663,570,0
44.695,570,0
44.727,570,0
44.758,570,0
44.791,570,0
44.822,570,0
44.869,570,0
44.903,570,0
44.935,570,0
44.965,570,0
44.996,570,0
45.03,570,0
45.061,570,0
45.093,570,0
45.127,570,0
45.158,570,0
45.191,570,0
45.224,570,0
45.271,570,0
45.303,570,0
45.336,570,0
45.366,570,0
45.396,570,0
45.429,570,0
45.46,570,0
45.493,570,0
45.524,570,0
45.558,570,0
45.592,570,0
45.621,570,0
45.671,570,0
45.702,570,0
45.736,570,0
45.767,570,0
45.797,570,0
45.831,570,0
45.863,570,0
45.894,570,0
45.926,570,0
45.957,570,0
45.99,570,0
46.023,570,0
46.07,570,0
46.103,570,0
46.135,570,0
46.167,570,0
46.2,570,0
46.231,570,0
46.264,570,0
46.295,570,0
46.324,570,70
46.359,570,70
46.392,570,70
46.423,570,70
46.456,570,70
46.501,570,70
46.534,570,70
46.567,570,70
46.597,570,70
46.631,570,70
46.662,570,70
46.695,570,70
46.725,570,70
46.758,570,70
46.789,570,70
46.821,570,70
46.87,570,70
46.902,570,70
46.933,480,70
46.967,480,70
46.998,480,70
47.029,480,70
47.062,480,70
47.094,480,70
47.125,480,70
47.16,480,70
47.19,480,70
47.222,480,70
47.253,480,70
47.301,480,70
47.334,480,70
47.365,480,70
47.396,480,70
47.429,480,70
47.461,480,70
47.492,480,70
47.525,480,70
47.557,480,70
47.589,480,70
47.621,480,70
47.653,480,70
47.702,480,70
47.733,480,70
47.765,480,70
47.797,480,70
47.829,480,70
47.861,480,70
47.892,480,70
47.925,480,70
47.956,480,70
47.989,480,70
48.021,480,70
48.07,480,70
48.101,480,70
48.133,480,70
48.165,480,70
48.199,480,70
48.231,480,70
48.262,480,70
48.294,480,70
48.325,480,70
48.357,480,70
48.389,480,70
48.421,480,70
48.453,480,70
48.502,480,70
48.533,480,70
48.566,480,70
48.598,480,70
48.629,480,70
48.661,480,70
48.693,480,70
48.725,480,70
48.759,480,70
48.791,480,70
48.824,480,70
48.855,480,70
48.903,480,70
48.933,480,70
48.966,480,70
48.997,480,70
49.028,480,70
49.062,480,70
49.093,480,70
49.125,480,70
49.158,480,70
49.191,480,70
49.221,480,70
49.252,480,70
49.301,480,70
49.333,480,70
49.366,480,70
49.398,480,70
49.429,480,70
49.462,480,70
49.495,480,70
49.525,480,70
49.557,480,70
49.591,480,70
49.621,480,70
49.653,480,70
49.703,480,70
49.735,480,70
49.765,480,70
49.797,480,70
49.828,480,70
49.861,480,70
49.893,480,70
49.927,480,70
49.958,480,70
49.99,480,70
50.021,480,70
50.053,480,70
50.101,480,70
50.133,480,70
50.165,480,70
50.196,480,70
50.229,480,70
50.26,480,70
50.293,480,70
50.325,480,70
50.358,480,70
50.39,480,70
50.422,480,70
50.456,480,70
50.487,480,70
50.533,480,70
50.564,480,70
50.596,480,70
50.628,480,70
50.661,480,70
50.692,480,70
50.726,480,70
50.757,480,70
50.789,480,70
50.82,480,70
50.852,480,70
50.901,480,70
50.933,480,70
50.965,480,70
50.997,480,70
51.029,480,70
51.061,480,70
51.093,480,70
51.125,480,70
51.158,480,70
51.191,480,70
51.222,480,70
51.253,480,70
51.301,480,70
51.334,480,70
51.366,480,70
51.397,480,70
51.429,480,70
51.461,480,70
51.494,480,70
51.524,480,70
51.557,480,70
51.59,480,70
51.622,480,70
51.654,480,70
51.685,480,70
51.735,480,70
51.765,480,70
51.798,480,70
51.83,480,70
51.861,480,70
51.893,480,70
51.925,480,70
51.957,480,70
51.99,480,70
52.021,480,70
52.053,480,70
52.103,480,70
52.133,480,70
52.165,480,70
52.197,480,70
52.231,480,70
52.261,480,70
52.293,480,70
52.326,480,70
52.358,480,70
52.39,480,70
52.423,480,70
52.455,480,70
52.485,480,70
52.533,480,70
52.567,480,70
52.598,480,70
52.629,480,70
52.662,480,70
52.694,480,70
52.727,480,70
52.757,480,70
52.791,480,70
52.822,480,70
52.855,480,70
52.886,480,70
52.936,480,70
52.966,480,70
52.998,480,70
53.032,480,70
53.062,480,70
53.093,480,70
53.125,480,70
53.157,480,70
53.19,480,70
53.221,480,70
53.253,480,70
53.3,480,70
53.333,480,70
53.365,480,70
53.397,480,70
53.429,480,70
53.461,480,70
53.493,480,70
53.527,480,70
53.558,480,70
53.59,480,70
53.621,480,70
53.653,480,70
53.685,480,70
53.732,480,70
53.765,480,70
53.796,480,70
53.828,480,70
53.861,480,70
53.893,480,70
53.926,480,70
53.959,480,70
53.99,480,70
54.021,480,70
54.054,480,70
54.086,480,70
54.132,480,70
54.167,480,70
54.199,480,70
54.229,480,70
54.261,480,70
54.293,480,70
54.325,480,70
54.357,480,70
54.389,480,70
54.421,480,70
54.455,480,70
54.485,480,70
54.535,480,70
54.565,480,70
54.598,480,70
54.63,480,70
54.661,480,70
54.693,480,70
54.725,480,70
54.757,480,70
54.789,480,70
54.821,480,70
54.855,480,70
54.888,480,70
54.933,480,70
54.965,480,70
54.997,480,70
55.03,480,70
55.061,480,70
55.094,480,70
55.126,480,70
55.157,480,70
55.189,480,70
55.221,480,70
55.254,480,70
55.286,480,70
55.335,480,70
55.367,480,70
55.399,480,70
55.429,480,70
55.462,480,70
55.494,480,70
55.526,480,70
55.557,480,70
55.591,480,70
55.623,480,70
55.653,480,70
55.684,480,70
55.717,480,70
55.766,480,70
55.799,480,70
55.83,480,70
55.861,480,70
55.893,480,70
55.925,480,70
55.956,480,70
55.989,480,70
56.023,480,70
56.054,480,70
56.088,480,70
56.133,480,70
56.164,480,70
56.197,480,70
56.232,480,70
56.263,480,70
56.296,480,70
56.327,480,70
56.359,480,70
56.389,480,70
56.421,480,70
56.455,480,70
56.487,480,70
56.533,480,70
56.565,480,70
56.597,480,70
56.629,480,70
56.661,480,70
56.693,480,70
