elapsed_time,servo_val,motor_speed
5.957,570,0
5.988,570,0
6.019,570,0
6.052,570,0
6.083,570,0
6.131,570,0
6.164,570,0
6.196,570,0
6.227,570,0
6.259,570,0
6.292,570,0
6.323,570,0
6.356,570,0
6.388,570,0
6.421,570,0
6.452,570,0
6.485,570,0
6.531,570,0
6.564,570,0
6.596,570,0
6.629,570,0
6.66,570,0
6.692,570,0
6.725,570,0
6.757,570,0
6.789,570,0
6.821,570,0
6.853,570,200
6.884,570,200
6.933,570,200
6.964,570,200
6.997,570,200
7.028,570,200
7.061,570,200
7.093,570,200
7.124,570,200
7.157,570,200
7.189,570,200
7.222,570,200
7.253,570,200
7.285,570,200
7.332,570,200
7.364,570,200
7.397,570,200
7.428,570,200
7.459,570,200
7.492,570,200
7.525,570,200
7.556,570,200
7.589,570,200
7.621,570,200
7.653,570,200
7.684,570,200
7.717,570,200
7.766,570,200
7.798,570,200
7.829,570,200
7.86,570,200
7.893,570,200
7.925,570,200
7.955,570,200
7.988,570,200
8.02,570,200
8.052,570,200
8.085,570,200
8.133,570,200
8.166,570,200
8.197,570,200
8.229,570,200
8.261,570,200
8.293,570,200
8.325,570,200
8.357,570,200
8.389,680,200
8.421,570,200
8.453,570,200
8.485,570,200
8.533,570,200
8.564,570,200
8.596,570,0
8.628,570,0
8.661,570,0
8.692,570,200
8.725,570,200
8.758,570,200
8.79,570,200
8.821,570,200
8.853,570,200
8.884,570,200
8.917,570,200
8.966,570,200
8.997,570,200
9.029,570,200
9.061,570,200
9.092,570,200
9.124,570,200
9.157,570,200
9.189,680,200
9.22,680,200
9.253,680,200
9.285,680,200
9.317,680,200
9.365,680,200
9.397,570,200
9.429,570,200
9.461,570,200
9.492,570,200
9.525,570,200
9.557,570,200
9.588,570,200
9.621,570,200
9.653,570,200
9.685,570,200
9.717,570,200
9.765,570,200
9.797,570,200
9.829,570,200
9.86,570,200
9.893,570,200
9.925,680,200
9.957,680,200
9.988,680,200
10.021,680,200
10.052,680,200
10.085,680,200
10.116,680,200
10.165,570,200
10.197,570,200
10.228,570,200
10.261,570,200
10.293,570,200
10.325,680,200
10.357,680,200
10.388,680,200
10.42,680,200
10.454,680,200
10.485,680,200
10.517,680,200
10.565,680,200
10.597,680,200
10.628,680,200
10.66,680,200
10.693,680,200
10.724,680,200
10.756,570,200
10.789,570,200
10.821,570,200
10.853,570,200
10.884,570,200
10.917,570,200
10.966,570,200
10.996,570,200
11.029,570,200
11.061,570,200
11.094,570,200
11.125,570,200
11.157,570,200
11.189,570,200
11.22,570,200
11.253,570,200
11.284,680,200
11.317,680,200
11.365,680,200
11.397,680,200
11.429,680,200
11.461,680,200
11.493,680,200
11.525,680,200
11.557,680,200
11.588,680,200
11.621,680,200
11.651,680,200
11.684,680,200
11.716,570,200
11.766,570,200
11.796,570,200
11.828,570,200
11.861,570,200
11.893,570,200
11.924,570,200
11.956,570,200
11.989,570,200
12.021,570,200
12.053,680,200
12.085,680,200
12.117,680,200
12.164,680,200
12.197,680,200
12.229,680,200
12.261,680,200
12.293,680,200
12.325,680,200
12.358,680,200
12.389,680,200
12.421,680,200
12.453,680,200
12.485,680,200
12.517,680,200
12.565,680,200
12.598,680,200
12.629,680,200
12.661,680,200
12.692,680,200
12.726,680,200
12.757,680,200
12.789,680,200
12.821,680,200
12.853,680,200
12.884,680,200
12.917,680,200
12.948,680,200
12.997,680,200
13.029,680,200
13.06,680,200
13.092,680,200
13.125,680,200
13.158,680,200
13.189,680,200
13.221,680,200
13.252,680,200
13.285,680,200
13.316,680,200
13.348,680,200
13.396,680,200
13.428,680,200
13.46,680,200
13.493,680,200
13.526,680,200
13.557,680,200
13.59,680,200
13.622,680,200
13.653,680,200
13.685,680,200
13.716,680,200
13.765,680,200
13.797,680,200
13.828,680,200
13.862,680,200
13.893,680,200
13.926,680,200
13.958,680,200
13.989,680,200
14.02,680,200
14.052,680,200
14.085,680,200
14.117,680,200
14.15,680,200
14.199,680,200
14.229,680,200
14.262,680,200
14.294,680,200
14.324,680,200
14.358,680,200
